#time x y z
7.38500e+01 8.61126e+00 1.47460e+01 1.58006e+01
7.38600e+01 9.23854e+00 1.56420e+01 1.67236e+01
7.38700e+01 9.89016e+00 1.65086e+01 1.78016e+01
7.38800e+01 1.05598e+01 1.73194e+01 1.90411e+01
7.38900e+01 1.12389e+01 1.80432e+01 2.04434e+01
7.39000e+01 1.19166e+01 1.86449e+01 2.20034e+01
7.39100e+01 1.25797e+01 1.90867e+01 2.37074e+01
7.39200e+01 1.32124e+01 1.93307e+01 2.55313e+01
7.39300e+01 1.37971e+01 1.93415e+01 2.74402e+01
7.39400e+01 1.43148e+01 1.90902e+01 2.93878e+01
7.39500e+01 1.47457e+01 1.85583e+01 3.13183e+01
7.39600e+01 1.50713e+01 1.77416e+01 3.31691e+01
7.39700e+01 1.52748e+01 1.66525e+01 3.48757e+01
7.39800e+01 1.53432e+01 1.53210e+01 3.63772e+01
7.39900e+01 1.52685e+01 1.37933e+01 3.76220e+01
7.40000e+01 1.50484e+01 1.21280e+01 3.85732e+01
7.40100e+01 1.46868e+01 1.03910e+01 3.92117e+01
7.40200e+01 1.41935e+01 8.64860e+00 3.95370e+01
7.40300e+01 1.35836e+01 6.96197e+00 3.95663e+01
7.40400e+01 1.28760e+01 5.38208e+00 3.93303e+01
7.40500e+01 1.20922e+01 3.94685e+00 3.88691e+01
7.40600e+01 1.12544e+01 2.68020e+00 3.82269e+01
7.40700e+01 1.03844e+01 1.59285e+00 3.74480e+01
7.40800e+01 9.50246e+00 6.84347e-01 3.65733e+01
7.40900e+01 8.62628e+00 -5.43288e-02 3.56382e+01
7.41000e+01 7.77081e+00 -6.38007e-01 3.46718e+01
7.41100e+01 6.94798e+00 -1.08487e+00 3.36963e+01
7.41200e+01 6.16676e+00 -1.41444e+00 3.27284e+01
7.41300e+01 5.43341e+00 -1.64608e+00 3.17794e+01
7.41400e+01 4.75179e+00 -1.79803e+00 3.08565e+01
7.41500e+01 4.12376e+00 -1.88676e+00 2.99638e+01
7.41600e+01 3.54952e+00 -1.92673e+00 2.91031e+01
7.41700e+01 3.02796e+00 -1.93032e+00 2.82747e+01
7.41800e+01 2.55704e+00 -1.90790e+00 2.74779e+01
7.41900e+01 2.13396e+00 -1.86802e+00 2.67111e+01
7.42000e+01 1.75550e+00 -1.81759e+00 2.59730e+01
7.42100e+01 1.41814e+00 -1.76212e+00 2.52615e+01
7.42200e+01 1.11823e+00 -1.70594e+00 2.45751e+01
7.42300e+01 8.52095e-01 -1.65237e+00 2.39122e+01
7.42400e+01 6.16156e-01 -1.60395e+00 2.32712e+01
7.42500e+01 4.06949e-01 -1.56256e+00 2.26509e+01
7.42600e+01 2.21194e-01 -1.52955e+00 2.20501e+01
7.42700e+01 5.58101e-02 -1.50591e+00 2.14678e+01
7.42800e+01 -9.20681e-02 -1.49233e+00 2.09032e+01
7.42900e+01 -2.25087e-01 -1.48926e+00 2.03555e+01
7.43000e+01 -3.45678e-01 -1.49705e+00 1.98241e+01
7.43100e+01 -4.56069e-01 -1.51592e+00 1.93084e+01
7.43200e+01 -5.58295e-01 -1.54607e+00 1.88080e+01
7.43300e+01 -6.54217e-01 -1.58770e+00 1.83224e+01
7.43400e+01 -7.45535e-01 -1.64102e+00 1.78514e+01
7.43500e+01 -8.33813e-01 -1.70630e+00 1.73947e+01
7.43600e+01 -9.20495e-01 -1.78388e+00 1.69521e+01
7.43700e+01 -1.00692e+00 -1.87417e+00 1.65234e+01
7.43800e+01 -1.09435e+00 -1.97771e+00 1.61086e+01
7.43900e+01 -1.18398e+00 -2.09512e+00 1.57076e+01
7.44000e+01 -1.27696e+00 -2.22716e+00 1.53205e+01
7.44100e+01 -1.37439e+00 -2.37472e+00 1.49475e+01
7.44200e+01 -1.47739e+00 -2.53882e+00 1.45887e+01
7.44300e+01 -1.58704e+00 -2.72063e+00 1.42445e+01
7.44400e+01 -1.70448e+00 -2.92148e+00 1.39155e+01
7.44500e+01 -1.83083e+00 -3.14286e+00 1.36022e+01
7.44600e+01 -1.96729e+00 -3.38640e+00 1.33054e+01
7.44700e+01 -2.11508e+00 -3.65393e+00 1.30262e+01
7.44800e+01 -2.27550e+00 -3.94742e+00 1.27657e+01
7.44900e+01 -2.44993e+00 -4.26903e+00 1.25256e+01
7.45000e+01 -2.63982e+00 -4.62106e+00 1.23076e+01
7.45100e+01 -2.84671e+00 -5.00595e+00 1.21140e+01
7.45200e+01 -3.07223e+00 -5.42627e+00 1.19475e+01
7.45300e+01 -3.31811e+00 -5.88466e+00 1.18114e+01
7.45400e+01 -3.58616e+00 -6.38378e+00 1.17095e+01
7.45500e+01 -3.87827e+00 -6.92624e+00 1.16464e+01
7.45600e+01 -4.19641e+00 -7.51451e+00 1.16275e+01
7.45700e+01 -4.54256e+00 -8.15071e+00 1.16592e+01
7.45800e+01 -4.91870e+00 -8.83652e+00 1.17488e+01
7.45900e+01 -5.32674e+00 -9.57282e+00 1.19049e+01
7.46000e+01 -5.76847e+00 -1.03595e+01 1.21372e+01
7.46100e+01 -6.24540e+00 -1.11949e+01 1.24566e+01
7.46200e+01 -6.75867e+00 -1.20755e+01 1.28754e+01
7.46300e+01 -7.30885e+00 -1.29953e+01 1.34068e+01
7.46400e+01 -7.89574e+00 -1.39452e+01 1.40648e+01
7.46500e+01 -8.51812e+00 -1.49120e+01 1.48635e+01
7.46600e+01 -9.17340e+00 -1.58782e+01 1.58169e+01
7.46700e+01 -9.85735e+00 -1.68211e+01 1.69367e+01
7.46800e+01 -1.05637e+01 -1.77125e+01 1.82321e+01
7.46900e+01 -1.12838e+01 -1.85184e+01 1.97068e+01
7.47000e+01 -1.20064e+01 -1.92000e+01 2.13577e+01
7.47100e+01 -1.27174e+01 -1.97148e+01 2.31722e+01
7.47200e+01 -1.33998e+01 -2.00192e+01 2.51261e+01
7.47300e+01 -1.40344e+01 -2.00716e+01 2.71826e+01
7.47400e+01 -1.46000e+01 -1.98371e+01 2.92914e+01
7.47500e+01 -1.50745e+01 -1.92923e+01 3.13904e+01
7.47600e+01 -1.54366e+01 -1.84297e+01 3.34092e+01
7.47700e+01 -1.56673e+01 -1.72612e+01 3.52740e+01
7.47800e+01 -1.57512e+01 -1.58196e+01 3.69145e+01
7.47900e+01 -1.56788e+01 -1.41568e+01 3.82713e+01
7.48000e+01 -1.54470e+01 -1.23399e+01 3.93017e+01
7.48100e+01 -1.50599e+01 -1.04443e+01 3.99840e+01
7.48200e+01 -1.45286e+01 -8.54623e+00 4.03188e+01
7.48300e+01 -1.38700e+01 -6.71539e+00 4.03269e+01
7.48400e+01 -1.31054e+01 -5.00914e+00 4.00452e+01
7.48500e+01 -1.22590e+01 -3.46920e+00 3.95209e+01
7.48600e+01 -1.13557e+01 -2.12077e+00 3.88054e+01
7.48700e+01 -1.04198e+01 -9.73703e-01 3.79492e+01
7.48800e+01 -9.47350e+00 -2.51714e-02 3.69986e+01
7.48900e+01 -8.53609e+00 7.37076e-01 3.59925e+01
7.49000e+01 -7.62363e+00 1.33142e+00 3.49623e+01
7.49100e+01 -6.74870e+00 1.77951e+00 3.39315e+01
7.49200e+01 -5.92055e+00 2.10396e+00 3.29170e+01
7.49300e+01 -5.14541e+00 2.32676e+00 3.19297e+01
7.49400e+01 -4.42693e+00 2.46825e+00 3.09762e+01
7.49500e+01 -3.76654e+00 2.54653e+00 3.00597e+01
7.49600e+01 -3.16397e+00 2.57729e+00 2.91811e+01
7.49700e+01 -2.61756e+00 2.57375e+00 2.83399e+01
7.49800e+01 -2.12469e+00 2.54691e+00 2.75343e+01
7.49900e+01 -1.68204e+00 2.50570e+00 2.67624e+01
7.50000e+01 -1.28584e+00 2.45728e+00 2.60219e+01
7.50100e+01 -9.32054e-01 2.40735e+00 2.53107e+01
7.50200e+01 -6.16583e-01 2.36029e+00 2.46265e+01
7.50300e+01 -3.35329e-01 2.31952e+00 2.39675e+01
7.50400e+01 -8.43103e-02 2.28760e+00 2.33321e+01
7.50500e+01 1.40291e-01 2.26645e+00 2.27189e+01
7.50600e+01 3.42087e-01 2.25749e+00 2.21265e+01
7.50700e+01 5.24460e-01 2.26178e+00 2.15539e+01
7.50800e+01 6.90560e-01 2.28010e+00 2.10004e+01
7.50900e+01 8.43299e-01 2.31303e+00 2.04652e+01
7.51000e+01 9.85364e-01 2.36107e+00 1.99478e+01
7.51100e+01 1.11923e+00 2.42464e+00 1.94477e+01
7.51200e+01 1.24717e+00 2.50416e+00 1.89648e+01
7.51300e+01 1.37130e+00 2.60008e+00 1.84987e+01
7.51400e+01 1.49356e+00 2.71292e+00 1.80495e+01
7.51500e+01 1.61576e+00 2.84327e+00 1.76171e+01
7.51600e+01 1.73961e+00 2.99183e+00 1.72018e+01
7.51700e+01 1.86673e+00 3.15942e+00 1.68039e+01
7.51800e+01 1.99865e+00 3.34699e+00 1.64238e+01
7.51900e+01 2.13688e+00 3.55561e+00 1.60620e+01
7.52000e+01 2.28288e+00 3.78651e+00 1.57194e+01
7.52100e+01 2.43809e+00 4.04106e+00 1.53969e+01
7.52200e+01 2.60396e+00 4.32076e+00 1.50957e+01
7.52300e+01 2.78194e+00 4.62726e+00 1.48173e+01
7.52400e+01 2.97352e+00 4.96229e+00 1.45635e+01
7.52500e+01 3.18020e+00 5.32771e+00 1.43365e+01
7.52600e+01 3.40354e+00 5.72543e+00 1.41387e+01
7.52700e+01 3.64511e+00 6.15739e+00 1.39733e+01
7.52800e+01 3.90654e+00 6.62549e+00 1.38436e+01
7.52900e+01 4.18945e+00 7.13150e+00 1.37541e+01
7.53000e+01 4.49549e+00 7.67698e+00 1.37094e+01
7.53100e+01 4.82628e+00 8.26315e+00 1.37151e+01
7.53200e+01 5.18337e+00 8.89069e+00 1.37778e+01
7.53300e+01 5.56820e+00 9.55955e+00 1.39046e+01
7.53400e+01 5.98202e+00 1.02687e+01 1.41037e+01
7.53500e+01 6.42580e+00 1.10157e+01 1.43841e+01
7.53600e+01 6.90011e+00 1.17966e+01 1.47556e+01
7.53700e+01 7.40499e+00 1.26051e+01 1.52286e+01
7.53800e+01 7.93976e+00 1.34325e+01 1.58138e+01
7.53900e+01 8.50284e+00 1.42670e+01 1.65216e+01
7.54000e+01 9.09148e+00 1.50934e+01 1.73618e+01
7.54100e+01 9.70160e+00 1.58925e+01 1.83424e+01
7.54200e+01 1.03275e+01 1.66411e+01 1.94683e+01
7.54300e+01 1.09615e+01 1.73123e+01 2.07407e+01
7.54400e+01 1.15941e+01 1.78757e+01 2.21549e+01
7.54500e+01 1.22136e+01 1.82991e+01 2.36989e+01
7.54600e+01 1.28063e+01 1.85496e+01 2.53526e+01
7.54700e+01 1.33568e+01 1.85966e+01 2.70864e+01
7.54800e+01 1.38486e+01 1.84144e+01 2.88614e+01
7.54900e+01 1.42643e+01 1.79857e+01 3.06304e+01
7.55000e+01 1.45875e+01 1.73044e+01 3.23404e+01
7.55100e+01 1.48031e+01 1.63783e+01 3.39356e+01
7.55200e+01 1.48991e+01 1.52294e+01 3.53623e+01
7.55300e+01 1.48672e+01 1.38940e+01 3.65735e+01
7.55400e+01 1.47042e+01 1.24196e+01 3.75332e+01
7.55500e+01 1.44118e+01 1.08611e+01 3.82194e+01
7.55600e+01 1.39972e+01 9.27581e+00 3.86259e+01
7.55700e+01 1.34722e+01 7.71829e+00 3.87613e+01
7.55800e+01 1.28521e+01 6.23628e+00 3.86473e+01
7.55900e+01 1.21553e+01 4.86749e+00 3.83146e+01
7.56000e+01 1.14012e+01 3.63821e+00 3.77998e+01
7.56100e+01 1.06092e+01 2.56330e+00 3.71409e+01
7.56200e+01 9.79795e+00 1.64742e+00 3.63746e+01
7.56300e+01 8.98433e+00 8.86882e-01 3.55340e+01
7.56400e+01 8.18290e+00 2.71849e-01 3.46473e+01
7.56500e+01 7.40570e+00 -2.11523e-01 3.37373e+01
7.56600e+01 6.66219e+00 -5.79230e-01 3.28217e+01
7.56700e+01 5.95936e+00 -8.47948e-01 3.19132e+01
7.56800e+01 5.30197e+00 -1.03396e+00 3.10210e+01
7.56900e+01 4.69281e+00 -1.15244e+00 3.01506e+01
7.57000e+01 4.13306e+00 -1.21703e+00 2.93056e+01
7.57100e+01 3.62255e+00 -1.23971e+00 2.84874e+01
7.57200e+01 3.16006e+00 -1.23067e+00 2.76964e+01
7.57300e+01 2.74363e+00 -1.19850e+00 2.69322e+01
7.57400e+01 2.37072e+00 -1.15022e+00 2.61939e+01
7.57500e+01 2.03844e+00 -1.09155e+00 2.54802e+01
7.57600e+01 1.74367e+00 -1.02700e+00 2.47900e+01
7.57700e+01 1.48324e+00 -9.60090e-01 2.41219e+01
7.57800e+01 1.25396e+00 -8.93523e-01 2.34746e+01
7.57900e+01 1.05273e+00 -8.29294e-01 2.28471e+01
7.58000e+01 8.76590e-01 -7.68845e-01 2.22383e+01
7.58100e+01 7.22740e-01 -7.13173e-01 2.16473e+01
7.58200e+01 5.88571e-01 -6.62921e-01 2.10732e+01
7.58300e+01 4.71674e-01 -6.18464e-01 2.05154e+01
7.58400e+01 3.69843e-01 -5.79976e-01 1.99730e+01
7.58500e+01 2.81076e-01 -5.47480e-01 1.94456e+01
7.58600e+01 2.03561e-01 -5.20899e-01 1.89327e+01
7.58700e+01 1.35671e-01 -5.00092e-01 1.84336e+01
7.58800e+01 7.59504e-02 -4.84877e-01 1.79480e+01
7.58900e+01 2.30978e-02 -4.75061e-01 1.74755e+01
7.59000e+01 -2.40445e-02 -4.70453e-01 1.70157e+01
7.59100e+01 -6.65071e-02 -4.70881e-01 1.65681e+01
7.59200e+01 -1.05207e-01 -4.76199e-01 1.61326e+01
7.59300e+01 -1.40962e-01 -4.86298e-01 1.57086e+01
7.59400e+01 -1.74505e-01 -5.01111e-01 1.52960e+01
7.59500e+01 -2.06491e-01 -5.20615e-01 1.48945e+01
7.59600e+01 -2.37518e-01 -5.44840e-01 1.45037e+01
7.59700e+01 -2.68129e-01 -5.73867e-01 1.41235e+01
7.59800e+01 -2.98827e-01 -6.07832e-01 1.37535e+01
7.59900e+01 -3.30082e-01 -6.46930e-01 1.33935e+01
7.60000e+01 -3.62343e-01 -6.91416e-01 1.30434e+01
7.60100e+01 -3.96039e-01 -7.41607e-01 1.27028e+01
7.60200e+01 -4.31597e-01 -7.97889e-01 1.23717e+01
7.60300e+01 -4.69439e-01 -8.60716e-01 1.20498e+01
7.60400e+01 -5.09997e-01 -9.30617e-01 1.17371e+01
7.60500e+01 -5.53714e-01 -1.00820e+00 1.14333e+01
7.60600e+01 -6.01053e-01 -1.09416e+00 1.11384e+01
7.60700e+01 -6.52504e-01 -1.18929e+00 1.08524e+01
7.60800e+01 -7.08591e-01 -1.29447e+00 1.05751e+01
7.60900e+01 -7.69875e-01 -1.41069e+00 1.03067e+01
7.61000e+01 -8.36966e-01 -1.53908e+00 1.00472e+01
7.61100e+01 -9.10528e-01 -1.68087e+00 9.79670e+00
7.61200e+01 -9.91287e-01 -1.83744e+00 9.55541e+00
7.61300e+01 -1.08004e+00 -2.01033e+00 9.32362e+00
7.61400e+01 -1.17765e+00 -2.20125e+00 9.10172e+00
7.61500e+01 -1.28509e+00 -2.41208e+00 8.89024e+00
7.61600e+01 -1.40342e+00 -2.64490e+00 8.68982e+00
7.61700e+01 -1.53379e+00 -2.90199e+00 8.50133e+00
7.61800e+01 -1.67751e+00 -3.18587e+00 8.32584e+00
7.61900e+01 -1.83596e+00 -3.49930e+00 8.16467e+00
7.62000e+01 -2.01071e+00 -3.84526e+00 8.01949e+00
7.62100e+01 -2.20346e+00 -4.22702e+00 7.89235e+00
7.62200e+01 -2.41607e+00 -4.64806e+00 7.78578e+00
7.62300e+01 -2.65056e+00 -5.11212e+00 7.70285e+00
7.62400e+01 -2.90914e+00 -5.62314e+00 7.64734e+00
7.62500e+01 -3.19418e+00 -6.18522e+00 7.62384e+00
7.62600e+01 -3.50823e+00 -6.80253e+00 7.63790e+00
7.62700e+01 -3.85397e+00 -7.47922e+00 7.69623e+00
7.62800e+01 -4.23423e+00 -8.21920e+00 7.80686e+00
7.62900e+01 -4.65194e+00 -9.02593e+00 7.97938e+00
7.63000e+01 -5.11000e+00 -9.90209e+00 8.22515e+00
7.63100e+01 -5.61128e+00 -1.08491e+01 8.55748e+00
7.63200e+01 -6.15839e+00 -1.18665e+01 8.99181e+00
7.63300e+01 -6.75356e+00 -1.29514e+01 9.54573e+00
7.63400e+01 -7.39835e+00 -1.40973e+01 1.02390e+01
7.63500e+01 -8.09334e+00 -1.52929e+01 1.10930e+01
7.63600e+01 -8.83772e+00 -1.65213e+01 1.21304e+01
7.63700e+01 -9.62879e+00 -1.77581e+01 1.33736e+01
7.63800e+01 -1.04614e+01 -1.89703e+01 1.48432e+01
7.63900e+01 -1.13272e+01 -2.01156e+01 1.65554e+01
7.64000e+01 -1.22144e+01 -2.11417e+01 1.85184e+01
7.64100e+01 -1.31065e+01 -2.19873e+01 2.07288e+01
7.64200e+01 -1.39828e+01 -2.25847e+01 2.31667e+01
7.64300e+01 -1.48177e+01 -2.28644e+01 2.57921e+01
7.64400e+01 -1.55817e+01 -2.27619e+01 2.85421e+01
7.64500e+01 -1.62427e+01 -2.22266e+01 3.13311e+01
7.64600e+01 -1.67676e+01 -2.12309e+01 3.40540e+01
7.64700e+01 -1.71256e+01 -1.97790e+01 3.65953e+01
7.64800e+01 -1.72908e+01 -1.79110e+01 3.88400e+01
7.64900e+01 -1.72453e+01 -1.57029e+01 4.06882e+01
7.65000e+01 -1.69817e+01 -1.32594e+01 4.20676e+01
7.65100e+01 -1.65042e+01 -1.07017e+01 4.29427e+01
7.65200e+01 -1.58282e+01 -8.15282e+00 4.33175e+01
7.65300e+01 -1.49789e+01 -5.72315e+00 4.32317e+01
7.65400e+01 -1.39887e+01 -3.49965e+00 4.27518e+01
7.65500e+01 -1.28935e+01 -1.54038e+00 4.19592e+01
7.65600e+01 -1.17301e+01 1.25739e-01 4.09392e+01
7.65700e+01 -1.05333e+01 1.49511e+00 3.97712e+01
7.65800e+01 -9.33392e+00 2.58339e+00 3.85235e+01
7.65900e+01 -8.15755e+00 3.41884e+00 3.72499e+01
7.66000e+01 -7.02446e+00 4.03637e+00 3.59899e+01
7.66100e+01 -5.94948e+00 4.47286e+00 3.47703e+01
7.66200e+01 -4.94256e+00 4.76394e+00 3.36072e+01
7.66300e+01 -4.00947e+00 4.94201e+00 3.25086e+01
7.66400e+01 -3.15254e+00 5.03533e+00 3.14772e+01
7.66500e+01 -2.37139e+00 5.06777e+00 3.05115e+01
7.66600e+01 -1.66363e+00 5.05897e+00 2.96081e+01
7.66700e+01 -1.02540e+00 5.02480e+00 2.87624e+01
7.66800e+01 -4.51858e-01 4.97781e+00 2.79694e+01
7.66900e+01 6.24161e-02 4.92783e+00 2.72242e+01
7.67000e+01 5.23163e-01 4.88242e+00 2.65222e+01
7.67100e+01 9.36200e-01 4.84730e+00 2.58595e+01
7.67200e+01 1.30727e+00 4.82677e+00 2.52327e+01
7.67300e+01 1.64191e+00 4.82401e+00 2.46391e+01
7.67400e+01 1.94539e+00 4.84130e+00 2.40764e+01
7.67500e+01 2.22268e+00 4.88030e+00 2.35429e+01
7.67600e+01 2.47840e+00 4.94215e+00 2.30374e+01
7.67700e+01 2.71680e+00 5.02766e+00 2.25590e+01
7.67800e+01 2.94182e+00 5.13739e+00 2.21073e+01
7.67900e+01 3.15706e+00 5.27173e+00 2.16822e+01
7.68000e+01 3.36580e+00 5.43095e+00 2.12839e+01
7.68100e+01 3.57104e+00 5.61527e+00 2.09129e+01
7.68200e+01 3.77551e+00 5.82486e+00 2.05699e+01
7.68300e+01 3.98170e+00 6.05986e+00 2.02561e+01
7.68400e+01 4.19186e+00 6.32037e+00 1.99727e+01
7.68500e+01 4.40805e+00 6.60645e+00 1.97213e+01
7.68600e+01 4.63213e+00 6.91808e+00 1.95040e+01
7.68700e+01 4.86577e+00 7.25512e+00 1.93228e+01
7.68800e+01 5.11047e+00 7.61727e+00 1.91804e+01
7.68900e+01 5.36754e+00 8.00400e+00 1.90794e+01
7.69000e+01 5.63810e+00 8.41448e+00 1.90231e+01
7.69100e+01 5.92308e+00 8.84747e+00 1.90149e+01
7.69200e+01 6.22317e+00 9.30125e+00 1.90583e+01
7.69300e+01 6.53879e+00 9.77346e+00 1.91574e+01
7.69400e+01 6.87009e+00 1.02610e+01 1.93161e+01
7.69500e+01 7.21684e+00 1.07599e+01 1.95384e+01
7.69600e+01 7.57843e+00 1.12653e+01 1.98284e+01
7.69700e+01 7.95377e+00 1.17710e+01 2.01895e+01
7.69800e+01 8.34124e+00 1.22697e+01 2.06250e+01
7.69900e+01 8.73861e+00 1.27528e+01 2.11370e+01
7.70000e+01 9.14300e+00 1.32106e+01 2.17266e+01
7.70100e+01 9.55080e+00 1.36319e+01 2.23935e+01
7.70200e+01 9.95764e+00 1.40047e+01 2.31351e+01
7.70300e+01 1.03584e+01 1.43164e+01 2.39467e+01
7.70400e+01 1.07472e+01 1.45538e+01 2.48208e+01
7.70500e+01 1.11174e+01 1.47046e+01 2.57472e+01
7.70600e+01 1.14622e+01 1.47571e+01 2.67122e+01
7.70700e+01 1.17739e+01 1.47019e+01 2.76995e+01
7.70800e+01 1.20453e+01 1.45321e+01 2.86901e+01
7.70900e+01 1.22689e+01 1.42446e+01 2.96630e+01
7.71000e+01 1.24383e+01 1.38402e+01 3.05960e+01
7.71100e+01 1.25476e+01 1.33246e+01 3.14669e+01
7.71200e+01 1.25925e+01 1.27078e+01 3.22549e+01
7.71300e+01 1.25700e+01 1.20043e+01 3.29415e+01
7.71400e+01 1.24793e+01 1.12319e+01 3.35116e+01
7.71500e+01 1.23212e+01 1.04111e+01 3.39548e+01
7.71600e+01 1.20986e+01 9.56361e+00 3.42651e+01
7.71700e+01 1.18160e+01 8.71096e+00 3.44419e+01
7.71800e+01 1.14798e+01 7.87349e+00 3.44888e+01
7.71900e+01 1.10974e+01 7.06922e+00 3.44133e+01
7.72000e+01 1.06771e+01 6.31310e+00 3.42264e+01
7.72100e+01 1.02276e+01 5.61661e+00 3.39405e+01
7.72200e+01 9.75782e+00 4.98768e+00 3.35698e+01
7.72300e+01 9.27636e+00 4.43087e+00 3.31282e+01
7.72400e+01 8.79130e+00 3.94771e+00 3.26294e+01
7.72500e+01 8.30995e+00 3.53726e+00 3.20861e+01
7.72600e+01 7.83875e+00 3.19662e+00 3.15096e+01
7.72700e+01 7.38318e+00 2.92150e+00 3.09098e+01
7.72800e+01 6.94775e+00 2.70669e+00 3.02950e+01
7.72900e+01 6.53600e+00 2.54653e+00 2.96722e+01
7.73000e+01 6.15061e+00 2.43525e+00 2.90470e+01
7.73100e+01 5.79343e+00 2.36720e+00 2.84239e+01
7.73200e+01 5.46564e+00 2.33709e+00 2.78064e+01
7.73300e+01 5.16782e+00 2.34010e+00 2.71972e+01
7.73400e+01 4.90006e+00 2.37193e+00 2.65984e+01
7.73500e+01 4.66204e+00 2.42888e+00 2.60115e+01
7.73600e+01 4.45318e+00 2.50781e+00 2.54379e+01
7.73700e+01 4.27267e+00 2.60614e+00 2.48785e+01
7.73800e+01 4.11954e+00 2.72183e+00 2.43340e+01
7.73900e+01 3.99277e+00 2.85330e+00 2.38051e+01
7.74000e+01 3.89130e+00 2.99944e+00 2.32924e+01
7.74100e+01 3.81406e+00 3.15950e+00 2.27965e+01
7.74200e+01 3.76006e+00 3.33310e+00 2.23178e+01
7.74300e+01 3.72837e+00 3.52016e+00 2.18571e+01
7.74400e+01 3.71816e+00 3.72086e+00 2.14148e+01
7.74500e+01 3.72869e+00 3.93561e+00 2.09919e+01
7.74600e+01 3.75936e+00 4.16500e+00 2.05891e+01
7.74700e+01 3.80968e+00 4.40979e+00 2.02073e+01
7.74800e+01 3.87928e+00 4.67087e+00 1.98477e+01
7.74900e+01 3.96794e+00 4.94922e+00 1.95116e+01
7.75000e+01 4.07552e+00 5.24587e+00 1.92004e+01
7.75100e+01 4.20202e+00 5.56192e+00 1.89158e+01
7.75200e+01 4.34755e+00 5.89843e+00 1.86597e+01
7.75300e+01 4.51228e+00 6.25643e+00 1.84342e+01
7.75400e+01 4.69648e+00 6.63686e+00 1.82420e+01
7.75500e+01 4.90047e+00 7.04049e+00 1.80857e+01
7.75600e+01 5.12460e+00 7.46788e+00 1.79686e+01
7.75700e+01 5.36924e+00 7.91930e+00 1.78940e+01
7.75800e+01 5.63472e+00 8.39460e+00 1.78660e+01
7.75900e+01 5.92129e+00 8.89314e+00 1.78887e+01
7.76000e+01 6.22911e+00 9.41363e+00 1.79667e+01
7.76100e+01 6.55815e+00 9.95400e+00 1.81049e+01
7.76200e+01 6.90814e+00 1.05112e+01 1.83084e+01
7.76300e+01 7.27852e+00 1.10812e+01 1.85824e+01
7.76400e+01 7.66828e+00 1.16585e+01 1.89321e+01
7.76500e+01 8.07598e+00 1.22362e+01 1.93623e+01
7.76600e+01 8.49953e+00 1.28058e+01 1.98771e+01
7.76700e+01 8.93619e+00 1.33572e+01 2.04799e+01
7.76800e+01 9.38241e+00 1.38785e+01 2.11724e+01
7.76900e+01 9.83377e+00 1.43561e+01 2.19545e+01
7.77000e+01 1.02849e+01 1.47752e+01 2.28237e+01
7.77100e+01 1.07296e+01 1.51200e+01 2.37741e+01
7.77200e+01 1.11604e+01 1.53743e+01 2.47966e+01
7.77300e+01 1.15695e+01 1.55225e+01 2.58782e+01
7.77400e+01 1.19480e+01 1.55504e+01 2.70018e+01
7.77500e+01 1.22869e+01 1.54467e+01 2.81465e+01
7.77600e+01 1.25770e+01 1.52037e+01 2.92880e+01
7.77700e+01 1.28094e+01 1.48187e+01 3.03996e+01
7.77800e+01 1.29764e+01 1.42946e+01 3.14538e+01
7.77900e+01 1.30711e+01 1.36405e+01 3.24231e+01
7.78000e+01 1.30890e+01 1.28714e+01 3.32826e+01
7.78100e+01 1.30271e+01 1.20077e+01 3.40112e+01
7.78200e+01 1.28854e+01 1.10738e+01 3.45929e+01
7.78300e+01 1.26660e+01 1.00964e+01 3.50179e+01
7.78400e+01 1.23734e+01 9.10318e+00 3.52829e+01
7.78500e+01 1.20145e+01 8.12052e+00 3.53908e+01
7.78600e+01 1.15977e+01 7.17218e+00 3.53503e+01
7.78700e+01 1.11328e+01 6.27808e+00 3.51740e+01
7.78800e+01 1.06303e+01 5.45364e+00 3.48778e+01
7.78900e+01 1.01010e+01 4.70951e+00 3.44793e+01
7.79000e+01 9.55546e+00 4.05182e+00 3.39963e+01
7.79100e+01 9.00348e+00 3.48261e+00 3.34461e+01
7.79200e+01 8.45411e+00 3.00057e+00 3.28446e+01
7.79300e+01 7.91520e+00 2.60180e+00 3.22061e+01
7.79400e+01 7.39344e+00 2.28055e+00 3.15425e+01
7.79500e+01 6.89423e+00 2.02994e+00 3.08641e+01
7.79600e+01 6.42179e+00 1.84252e+00 3.01788e+01
7.79700e+01 5.97923e+00 1.71077e+00 2.94930e+01
7.79800e+01 5.56865e+00 1.62740e+00 2.88118e+01
7.79900e+01 5.19126e+00 1.58565e+00 2.81387e+01
7.80000e+01 4.84758e+00 1.57936e+00 2.74764e+01
7.80100e+01 4.53750e+00 1.60314e+00 2.68269e+01
7.80200e+01 4.26045e+00 1.65233e+00 2.61915e+01
7.80300e+01 4.01552e+00 1.72301e+00 2.55711e+01
7.80400e+01 3.80153e+00 1.81198e+00 2.49663e+01
7.80500e+01 3.61715e+00 1.91668e+00 2.43774e+01
7.80600e+01 3.46095e+00 2.03515e+00 2.38049e+01
7.80700e+01 3.33151e+00 2.16596e+00 2.32488e+01
7.80800e+01 3.22738e+00 2.30816e+00 2.27093e+01
7.80900e+01 3.14722e+00 2.46118e+00 2.21867e+01
7.81000e+01 3.08977e+00 2.62484e+00 2.16810e+01
7.81100e+01 3.05388e+00 2.79925e+00 2.11926e+01
